Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD009597,Lisa Roberts,Michaelton,Anderson-Whitney,Mexican,2023-11-29,81,517.2,Partner B,Debit Card,4,Tax glass sea onto hope show side drop teacher accept be.,2023-06-07,FALSE,Ianstad
ORD009598,Christopher Boyer,Palmerhaven,Compton PLC,American,2024-10-13,39,1935,Partner D,Net Banking,1,Cause door class article drop indicate.,2023-11-21,TRUE,Lake Suzanne
ORD009599,Breanna Turner,New Vincent,James PLC,American,2024-01-13,118,1321.27,Partner C,UPI,1,Daughter above require truth size admit peace role seek system.,2024-06-28,TRUE,Matthewmouth
ORD009600,Karen Salas,Amybury,Fuentes-Hines,Mexican,2024-03-19,92,484.42,Partner D,UPI,1,That choose sell through as Mr example create church organization leader.,2024-11-23,TRUE,South Christianville
ORD009601,Stephanie Cruz,Glennshire,Blake and Sons,Indian,2024-09-23,101,842.17,Partner C,Cash,3,Back why executive result large agent truth anything thousand have two activity son.,2023-11-03,FALSE,Henryburgh
ORD009602,Angel Compton,Donnaburgh,Duarte Inc,American,2023-10-12,103,1204.5,Partner D,Credit Card,3,Bad early task blood total drop here even American.,2024-08-19,FALSE,Curryborough
ORD009603,Jennifer Williams,South Nicholastown,Riley-Hughes,Japanese,2024-12-14,38,489.15,Partner D,Net Banking,1,Environment rule collection along treat person size walk amount.,2023-02-25,FALSE,Bryanstad
ORD009604,Richard Williams,Jennaport,Moore Ltd,Japanese,2023-02-16,24,1322.03,Partner B,Net Banking,4,Begin education realize across by thought generation.,2023-07-29,FALSE,North Tammychester
ORD009605,Paul Navarro,New David,Schroeder-Lamb,Mexican,2023-07-20,19,832.91,Partner C,Credit Card,5,Exactly full war network ball health floor sit perhaps maybe go.,2023-07-23,FALSE,South Micheal
ORD009606,Alexa White,Port Brookeshire,Rodriguez Ltd,Indian,2023-05-09,22,408.8,Partner D,UPI,4,Wonder response six minute arrive ready window cultural town source program.,2023-02-27,TRUE,Walkerbury
ORD009607,Timothy Leach,Davisshire,"Villa, Reynolds and Ibarra",American,2024-07-26,65,1292.62,Partner B,Cash,4,Significant federal much practice indeed before court short traditional summer role.,2024-07-28,FALSE,Figueroastad
ORD009608,William Grant,Townsendburgh,"King, Reid and Salazar",Mexican,2023-06-13,29,1283.78,Partner D,Debit Card,5,Word move nation sense mouth day cultural already doctor.,2024-11-05,FALSE,East Brandonfort
ORD009609,Joyce Powell,Lake Kathy,Anderson and Sons,American,2024-04-13,45,1379.9,Partner B,Net Banking,2,Organization smile red against finally seven well well inside down hit.,2023-10-20,FALSE,East Jeff
ORD009610,Kristin Cruz,New Laura,Ruiz-Chavez,Thai,2023-12-28,110,1159.12,Partner D,Debit Card,4,Town actually support worry trouble increase building artist.,2023-12-19,FALSE,Angelaton
ORD009611,Rebecca Thomas,Vanceberg,Ford LLC,Mexican,2024-02-20,16,832.36,Partner B,Cash,3,Heart significant hair consider sit wide.,2023-05-17,FALSE,Port Cherylchester
ORD009612,Eugene Martin,West Edwardmouth,"Jackson, Romero and Strickland",Mexican,2023-10-30,105,1096.67,Partner D,UPI,4,Under price her raise identify leader table traditional politics pretty sit other federal majority.,2023-06-22,TRUE,West Christian
ORD009613,Seth Franco,Matthewsfort,Fernandez-Chapman,Chinese,2023-09-03,59,1227.21,Partner B,Net Banking,4,Maybe agency interest record agreement how purpose.,2023-04-08,TRUE,Lake Sara
ORD009614,Keith Benson,Austinfurt,Hernandez-Anderson,Chinese,2023-08-18,72,1787.24,Partner C,Credit Card,4,Process remain little administration training democratic traditional paper.,2024-03-14,TRUE,Lake Danielbury
ORD009615,Joseph Gay,Bradleyview,"Hebert, Smith and Small",Indian,2024-09-28,12,1586.45,Partner D,UPI,5,Become middle music want activity television fill whose hospital help safe unit.,2023-08-31,FALSE,Josephstad
ORD009616,Richard Wiggins,West Aprilside,Scott and Sons,Indian,2024-05-18,21,1322.24,Partner C,Debit Card,1,Question wind avoid bill past deal final true.,2023-11-23,FALSE,Michaelchester
ORD009617,Deborah Mccann,South Darrenberg,Conley-Washington,Indian,2024-03-18,44,158.61,Partner D,Debit Card,3,Relate set attack clearly example street mean hot scene.,2024-02-04,FALSE,South Charlesborough
ORD009618,Brad Williams,Mendezton,"Mccarthy, Roth and Flores",Indian,2023-03-11,23,560.84,Partner C,Debit Card,5,Life general staff important room maintain.,2024-05-25,TRUE,Griffinside
ORD009619,Bridget Miles,Stokesborough,"Anderson, Rodriguez and Russell",Indian,2024-10-09,88,911.58,Partner C,Net Banking,4,Teacher buy seek lead get source public professional.,2024-11-09,TRUE,Priceburgh
ORD009620,Dr. Rebekah Benton,Obrientown,Mitchell Group,Italian,2024-04-16,55,1203.9,Partner D,Credit Card,4,Herself generation police hundred subject evidence.,2023-08-07,FALSE,Gilberthaven
ORD009621,Justin Oconnell,Lake Gary,Knox-Rice,Mexican,2023-12-29,36,1237.42,Partner D,Cash,3,As study blue general may admit vote camera chair natural outside color.,2023-04-15,TRUE,Kennedystad
ORD009622,Lori Brown,Lake Hannahville,Mcdonald Ltd,Indian,2023-05-19,102,292.16,Partner C,Cash,1,Father head friend approach relate create project themselves firm conference nature budget decide heart.,2024-06-27,TRUE,West Jake
ORD009623,Julie Nguyen,Lake Jill,Weiss PLC,Indian,2024-07-22,48,1838.21,Partner D,Net Banking,4,Instead suggest information first road also against truth they.,2024-09-23,TRUE,Powellland
ORD009624,John Welch,Lake Michael,"Baldwin, Camacho and Mercado",American,2024-08-17,40,221.96,Partner B,Net Banking,1,Design including let election head about truth whether election other have available.,2023-08-30,TRUE,Leeborough
ORD009625,Lindsey Munoz,Chapmanshire,Lee LLC,Chinese,2024-05-08,114,1217.24,Partner C,Credit Card,2,Small both main culture on day near next investment leg last trade watch.,2023-05-30,TRUE,Michaelmouth
ORD009626,Brent Roberts,East Joseph,"Brewer, Herring and Burns",American,2023-01-29,65,163.79,Partner B,Net Banking,2,Into study great game police job.,2023-08-30,FALSE,Lake Erin
ORD009627,Mitchell Flores,South John,"Ryan, Rivera and Shepherd",Italian,2024-09-09,31,637.21,Partner C,UPI,1,For make effort create foot throw list.,2024-04-13,FALSE,Port Ambermouth
ORD009628,Justin Wells,Port Jennifer,Wilson-Clark,Thai,2023-08-12,37,279.76,Partner B,Net Banking,3,Test important produce important modern environmental kind sister rise vote control term.,2024-01-04,FALSE,Smithburgh
ORD009629,Ashley Stuart,Crossshire,Brown-Wright,Thai,2025-01-08,71,1921.44,Partner D,UPI,3,Maybe little your a stay care compare return alone technology degree long.,2023-09-15,TRUE,Weaverchester
ORD009630,Scott Holden,Alvaradomouth,Peterson-Phillips,Indian,2024-09-30,68,1243.19,Partner B,UPI,5,Those by be late treat page effect particular.,2023-09-29,FALSE,Port Christopherfurt
ORD009631,Lindsey Bailey,Lake Timothymouth,Walls-Yates,Mexican,2024-09-14,111,967.16,Partner B,Debit Card,1,Friend toward institution about meet about any yard kind activity clearly day too.,2023-06-20,FALSE,Mcleantown
ORD009632,Spencer Richardson,Alexanderburgh,Ortega-Thomas,Mexican,2023-01-27,29,1778.1,Partner C,Credit Card,2,Exist trial dream also executive two before network treatment.,2025-01-07,FALSE,Douglaschester
ORD009633,Albert Hayes,Williamsfurt,Delgado and Sons,American,2024-04-04,21,762.14,Partner C,Debit Card,3,Big ago pattern store option thus tend above often scientist student past.,2023-01-24,FALSE,South Williamview
ORD009634,Carolyn Pace,North Kristie,Newman PLC,Italian,2023-05-06,30,1544.12,Partner A,Credit Card,4,Moment heart difficult various against church look wonder word.,2024-06-01,FALSE,Camachoville
ORD009635,Karen Aguilar,West Joshuaview,Bryant-Burke,Chinese,2023-10-04,119,617.16,Partner B,Net Banking,4,Somebody its life music ready away mean front reflect run pressure.,2023-06-22,FALSE,Stevenhaven
ORD009636,Judith Patel,Joshuamouth,Knapp-Marshall,Mexican,2024-09-24,77,960.38,Partner B,Debit Card,5,Risk different herself old cultural require before.,2024-10-19,TRUE,Donnafort
ORD009637,Mr. Christopher Ortiz III,Jerryfurt,"Wright, Johnson and Collins",American,2023-08-16,83,542.53,Partner C,Debit Card,3,Weight green body if four section Republican me black.,2023-06-18,FALSE,Campbellside
ORD009638,Kelsey Strong,Ruizfurt,Guzman-Williams,Thai,2024-03-05,118,919.8,Partner C,Net Banking,4,Space name chair no along choose do.,2023-08-15,FALSE,North Benjamin
ORD009639,Jennifer Dunn,East Karenborough,Robertson PLC,Japanese,2024-06-07,33,1168.83,Partner B,UPI,5,Must themselves itself television each beautiful loss.,2023-01-30,TRUE,Wolfland
ORD009640,Alexis Lopez,Lake Jasonberg,Boyd-Lester,Chinese,2023-11-02,35,1739.89,Partner C,Cash,2,Democratic experience friend drug key take.,2024-11-28,TRUE,Lake Lindseyfort
ORD009641,James Brown,Lake Herbert,"Marks, Graves and Smith",Chinese,2024-10-14,49,420.65,Partner B,Net Banking,1,Attention during cut once step fine throughout build future officer.,2024-08-19,TRUE,Lake Ryan
ORD009642,Rachel Lin,Jamesland,Sanchez-Baxter,Chinese,2023-02-16,13,839.75,Partner B,Debit Card,4,Concern commercial reveal nearly research data personal total guess color behavior.,2024-10-25,TRUE,Thomasmouth
ORD009643,Miranda Martinez,Scottberg,"Reed, Smith and Jones",Mexican,2023-09-30,35,561.94,Partner A,Net Banking,3,How bank music technology tough change wall energy head since activity toward.,2024-01-07,FALSE,South Joshua
ORD009644,Patricia Johnson,Patrickhaven,Herring Group,Mexican,2024-09-22,68,1108.24,Partner D,UPI,5,White student so brother her military choice oil group outside believe game try.,2025-01-09,TRUE,South Justin
ORD009645,Ashley Stafford,Moorefurt,"Phillips, Bennett and Marquez",Japanese,2024-05-29,119,1558.13,Partner D,Net Banking,5,Half local here change matter character executive.,2023-03-25,FALSE,Lake Christopherchester
ORD009646,Jamie Coleman,Brownville,Smith Group,Italian,2024-09-22,116,594.04,Partner D,Cash,5,Onto car power unit three see all summer research painting.,2023-11-07,FALSE,Stephenport
ORD009647,Mr. Joseph Weiss DDS,Flynnville,Melton-Whitaker,Chinese,2024-08-05,109,228.99,Partner B,Debit Card,3,Church use professor level bill trouble yourself civil put.,2024-09-02,FALSE,Stephenchester
ORD009648,April Paul,New Jeremiahmouth,Knox Group,Chinese,2023-01-19,25,1257.39,Partner B,Net Banking,2,Ground wish large budget education near buy throughout couple concern artist feel another.,2024-08-12,FALSE,Leonland
ORD009649,Russell Mosley,North Patrickmouth,Cook-Rollins,Mexican,2023-03-12,100,626.97,Partner B,Debit Card,3,Hit community listen look lose player similar second.,2023-11-13,TRUE,West Zachary
ORD009650,Tanya Hicks,West Kimberlymouth,Turner and Sons,Chinese,2024-03-30,91,1810.81,Partner D,Debit Card,4,Seven hit according rule garden life staff itself hotel mouth.,2023-11-21,TRUE,Kristinaland
ORD009651,David Yang,Port Debbie,Williams-Anderson,Indian,2024-05-07,54,391.34,Partner C,Debit Card,4,Laugh total natural require treatment room bank particular usually three anyone suddenly box.,2023-06-01,FALSE,South Judy
ORD009652,Jennifer Brown,Wrightland,Price Inc,Thai,2024-06-05,33,1681.3,Partner B,UPI,4,Thousand summer partner meet attorney yes voice.,2024-07-01,TRUE,Peggymouth
ORD009653,Victoria Cummings,Daniellestad,Ward Ltd,American,2024-01-23,82,412.51,Partner C,Credit Card,5,Agreement development worker organization them doctor look show.,2024-04-26,FALSE,Rebeccaberg
ORD009654,Todd Harrison,West Brittanymouth,Garza Group,Thai,2024-12-13,32,229.32,Partner A,Debit Card,3,Lead dark son good catch let between enough anything nice meet money.,2024-11-02,FALSE,Stevensstad
ORD009655,Patty Baldwin,North Heatherberg,"Wallace, Nunez and Dunn",Italian,2023-12-02,102,815.63,Partner B,Credit Card,1,Discussion common term natural who hear.,2024-04-24,FALSE,Brownland
ORD009656,Henry Fisher,Port Katrinamouth,"Ross, Chambers and Jones",Indian,2023-11-19,108,1174.8,Partner B,Cash,4,Point near ahead sense night ever ago speak protect sister TV without become.,2024-02-09,FALSE,Archerside
ORD009657,Jeffrey King,East Annstad,Johnson LLC,Thai,2023-06-19,106,471.01,Partner D,UPI,4,Bit surface Congress fly relate pass nice on.,2024-09-03,TRUE,Chadshire
ORD009658,Stephanie Smith,Lindsayberg,"Cunningham, Perez and Anderson",Japanese,2023-04-03,74,350.53,Partner B,Net Banking,1,Store accept together eye away direction dinner whole speech usually page trouble candidate.,2023-01-17,TRUE,Lake Michellemouth
ORD009659,Kylie Reyes,Toddland,Malone-Schneider,Thai,2024-07-31,89,1101.41,Partner A,Credit Card,3,Success base name start sign recent song never likely test.,2024-02-20,FALSE,Schroederchester
ORD009660,Lindsay Stewart,Karenshire,Dennis-Johnson,Mexican,2023-09-22,39,602.98,Partner B,UPI,1,Garden loss tree available decade before test week part five soldier plan agreement.,2025-01-07,FALSE,Smithborough
ORD009661,Jacqueline Patel,Victoriaville,Browning-Durham,Italian,2023-02-14,10,122.6,Partner A,UPI,5,Question like size seem car management.,2024-10-14,TRUE,Michaelside
ORD009662,Theresa Barton,Ericksonmouth,"Bates, Garza and Foster",American,2024-12-29,46,835.55,Partner D,Cash,5,Early modern might sit assume thank less describe staff health live identify.,2024-06-26,FALSE,Kayleetown
ORD009663,Derek Jefferson,Brendaport,Jordan and Sons,Indian,2023-10-21,54,709.11,Partner A,Debit Card,2,Hand also or stage decision thus account during one work.,2023-10-19,TRUE,Penaberg
ORD009664,Joshua Johnson,Allenside,"Cantrell, Ramirez and Becker",Indian,2023-09-25,14,469.32,Partner A,UPI,1,Than be grow under watch president anyone.,2023-11-06,FALSE,Traceystad
ORD009665,Eric Keller,Cooperside,Cameron-Garcia,American,2023-04-23,71,929.04,Partner D,Credit Card,3,Huge always beyond line enter analysis future most right turn lay movement.,2024-04-03,TRUE,Lake Anna
ORD009666,Eugene Hernandez,Smithtown,Lee PLC,Mexican,2024-12-28,91,762.41,Partner C,Cash,1,Admit education military list surface hand remember.,2024-06-23,TRUE,Tylerstad
ORD009667,Douglas Wiley,Knightmouth,"Johnson, Figueroa and Campbell",Chinese,2024-07-28,110,668.04,Partner A,Credit Card,2,Chance report room fact allow since hear kind level avoid commercial still.,2024-10-13,TRUE,East Traci
ORD009668,Tammy Cameron,Douglasberg,"Nelson, Jones and Gordon",Italian,2023-03-26,74,828.08,Partner B,Credit Card,5,Develop debate trial statement commercial trouble box politics event total.,2023-06-26,FALSE,East Jeffery
ORD009669,Dustin Parks,Lake Kathy,"Castro, Lewis and Valencia",Mexican,2024-07-01,12,1814.16,Partner A,UPI,4,Wind should record doctor wall thank yes wide majority.,2023-05-25,TRUE,New Zachary
ORD009670,Brian Zhang,West Nina,Huber-Nelson,Chinese,2024-02-14,89,318.73,Partner D,UPI,4,Tell group feeling once read effect enough pattern.,2024-02-02,TRUE,South Dale
ORD009671,Brittany Mitchell,Millerside,"Rodgers, Perkins and Wilson",Japanese,2023-11-18,89,515.34,Partner B,Credit Card,2,Speak story arrive throw these minute site citizen course whole fill.,2024-12-23,TRUE,Amberberg
ORD009672,Tara Davis,North Richard,Wilcox-Garcia,Indian,2024-04-21,29,1311.07,Partner B,Net Banking,3,Administration threat become some do break small despite.,2023-11-02,FALSE,West Markchester
ORD009673,Mark Fletcher,Port Brianside,Alexander LLC,Chinese,2024-04-11,72,897.03,Partner A,UPI,4,Note create gas be party mother sometimes marriage option difficult.,2023-01-24,TRUE,Lake Brittanymouth
ORD009674,David Davis,North Jeffreymouth,Baxter-Barr,Indian,2023-12-29,31,370.76,Partner D,Credit Card,4,Why raise knowledge service nature boy certainly.,2023-08-19,TRUE,Lake Ashleyfurt
ORD009675,Christine Higgins,Lake Danieltown,"Lawson, Campbell and Cameron",Indian,2023-04-28,120,1002.22,Partner D,Credit Card,1,Bed miss pull lot field audience determine argue might.,2023-08-20,FALSE,Michelletown
ORD009676,Katie Holden,West Debbiebury,Sosa Inc,Thai,2023-04-24,84,251.46,Partner C,Net Banking,1,American work population forget project air all stuff also PM.,2023-07-27,TRUE,North Nicole
ORD009677,Allison Nichols,Sharonmouth,"Stewart, White and Dunn",American,2024-06-02,116,256.86,Partner D,UPI,5,Thought tree explain protect care successful alone summer let land since fight appear.,2024-05-29,TRUE,South Jeffrey
ORD009678,Jennifer Davis,West Roger,"Young, Hernandez and Green",Japanese,2023-06-06,47,781.51,Partner A,Credit Card,3,Police this share of bar chair west majority arm yes both other.,2023-02-16,FALSE,East Pedrostad
ORD009679,Tina Powers,Taylorside,"Wade, Holmes and King",Japanese,2024-01-26,48,1200.65,Partner D,Debit Card,2,Just reduce happen summer business number arm community since.,2024-01-02,TRUE,West Tammyport
ORD009680,Michael Quinn,Sanchezview,Clark-Williams,Chinese,2023-06-27,90,365.07,Partner D,UPI,2,Town director billion newspaper century support bag speech structure instead son over cold.,2023-03-08,TRUE,West Crystal
ORD009681,Jennifer Barker,Rodneyport,"Lopez, Lee and Lester",Indian,2023-06-16,104,203.43,Partner D,Debit Card,2,Contain may lead determine service necessary spring heart pressure same official.,2024-10-07,FALSE,Lake Kimberly
ORD009682,Jacqueline Howard,Andersonberg,Hess-Santos,Italian,2023-06-16,101,839.66,Partner C,Debit Card,5,Significant pretty ball democratic executive whether be around just protect generation.,2024-04-06,TRUE,North Williammouth
